Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,distance,hour_of_day,weekday,Delivery_Time
39,4.7,Fog,Jam ,scooter ,Urban ,0.04242640687119446,19,0,195
34,4.8,Sunny,Low ,motorcycle ,Metropolitian ,0.08485281374238891,22,0,125
24,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,0.09899494936612209,23,0,120
32,4.8,Sandstorms,Low ,scooter ,Metropolitian ,0.07071067811865477,23,1,140
20,4.6,Windy,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,19,4,150
23,4.0,Cloudy,High ,scooter ,Urban ,0.05656854249491757,14,4,170
32,4.8,Windy,Jam ,scooter ,Other,0.15556349186103965,20,4,145
38,5.0,Sandstorms,Medium ,motorcycle ,Urban ,0.0565685424949238,15,5,165
21,4.8,Sunny,Medium ,van,Metropolitian ,0.12727922061358088,18,2,85
20,4.7,Stormy,Low ,motorcycle ,Metropolitian ,0.09899494936611203,23,1,80
35,4.5,Stormy,Medium ,scooter ,Urban ,0.0424264068711932,18,3,125
33,4.3,Stormy,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,20,2,185
21,4.8,Sandstorms,Jam ,scooter ,Metropolitian ,0.09899494936611203,19,2,90
36,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.07071067811865325,18,6,150
26,4.5,Stormy,Jam ,motorcycle ,Metropolitian ,0.04242640687119446,19,3,100
27,4.4,Cloudy,Jam ,scooter ,Metropolitian ,0.09899494936612209,20,4,43
28,4.8,Stormy,High ,scooter ,Metropolitian ,0.05656854249492762,14,3,95
35,5.0,Sunny,Jam ,motorcycle ,Metropolitian ,0.15556349186104218,19,0,130
21,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,20,1,125
31,4.9,Windy,High ,scooter ,Metropolitian ,0.05656854249492762,13,0,150
35,4.9,Sandstorms,Jam ,scooter ,Urban ,0.08485281374238766,20,1,130
39,4.4,Stormy,Medium ,motorcycle ,Urban ,0.12727922061357855,18,2,190
23,4.8,Windy,Jam ,scooter ,Urban ,0.0848528137423864,20,5,95
29,4.7,Stormy,Low ,motorcycle ,Urban ,0.1838477631084997,23,2,95
22,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.09899494936611666,21,3,195
35,4.4,Fog,High ,motorcycle ,Metropolitian ,0.05656783539255764,14,1,195
20,4.6,Windy,Medium ,motorcycle ,Urban ,0.09899494936612209,18,2,21
35,4.6,Sandstorms,Low ,motorcycle ,Urban ,0.15556349186104046,23,6,140
31,4.6,Fog,Medium ,motorcycle ,Urban ,0.07071067811865477,17,1,145
32,4.1,Sandstorms,High ,motorcycle ,Metropolitian ,0.05656854249492762,12,5,155
30,4.1,Windy,Jam ,motorcycle ,Metropolitian ,0.07071067811865199,20,1,220
38,3.6,Stormy,Jam ,scooter ,Metropolitian ,0.12727922061358088,21,1,175
25,4.7,Stormy,Medium ,motorcycle ,Metropolitian ,0.05656854249491883,16,4,145
23,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,20,2,145
26,4.9,Stormy,Jam ,scooter ,Metropolitian ,0.07071067811865325,20,3,50
22,4.6,Sandstorms,Jam ,scooter ,Metropolitian ,0.04242640687119446,20,6,135
24,4.6,Stormy,Medium ,van,Metropolitian ,0.05656854249492762,15,6,140
24,4.9,Fog,Medium ,motorcycle ,Metropolitian ,0.12727922061358088,18,6,165
32,4.9,Sunny,High ,motorcycle ,Urban ,0.028284271247468833,12,0,75
35,4.8,Sunny,Low ,scooter ,Metropolitian ,0.014142135623735673,10,6,60
39,5.0,Sunny,Low ,motorcycle ,Metropolitian ,0.1131370849898477,22,0,115
32,4.8,Fog,Low ,motorcycle ,Metropolitian ,0.11313708498984519,0,6,220
25,4.9,Stormy,Medium ,scooter ,Metropolitian ,0.11313708498984519,17,5,100
31,4.4,Windy,Jam ,motorcycle ,Metropolitian ,0.11313708498984519,20,6,190
34,4.3,Sandstorms,Medium ,motorcycle ,Urban ,0.05656854249491883,15,3,160
33,5.0,Windy,Jam ,scooter ,Metropolitian ,0.1131370849898477,21,0,135
37,4.6,Fog,Low ,scooter ,Metropolitian ,0.1131370849898477,23,6,145
20,4.1,Sandstorms,Low ,motorcycle ,Urban ,0.028284271247458786,9,1,100
26,,Stormy,Low ,motorcycle ,Urban ,0.09899494936612209,23,0,50
28,4.6,Windy,Medium ,motorcycle ,Metropolitian ,0.05656854249492762,15,2,70
37,4.2,Fog,Jam ,motorcycle ,Metropolitian ,0.1838477631085085,21,0,215
24,5.0,Fog,Low ,motorcycle ,Metropolitian ,0.014142135623724367,10,6,55
20,4.5,Sandstorms,Jam ,scooter ,Metropolitian ,0.1979898987322341,19,0,145
24,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,0.12727922061358088,22,3,21
23,4.4,Windy,Jam ,motorcycle ,Metropolitian ,0.11313708498984519,20,6,175
32,4.7,Windy,Low ,motorcycle ,Metropolitian ,0.014142135623735673,9,3,110
29,4.1,Stormy,Low ,motorcycle ,Metropolitian ,0.028284271247458786,9,4,100
21,4.5,Windy,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,17,4,18
33,5.0,Sunny,Low ,motorcycle ,Metropolitian ,0.07071067811865325,23,0,110
32,4.6,Fog,Low ,motorcycle ,Urban ,0.014142135623723113,10,4,15
36,4.6,Sunny,Low ,motorcycle ,Metropolitian ,0.18384776310849843,23,2,135
39,4.6,Windy,Medium ,motorcycle ,Metropolitian ,0.11313708498984519,18,2,105
25,5.0,Windy,Low ,scooter ,Metropolitian ,0.04242640687119446,23,4,60
36,4.6,Fog,Jam ,motorcycle ,Metropolitian ,0.15556349186104046,21,0,250
31,4.8,Windy,Medium ,motorcycle ,Metropolitian ,0.0707106781186633,18,6,130
20,4.9,Stormy,Jam ,van,Metropolitian ,0.07071067811865074,19,0,105
35,3.5,Windy,Jam ,motorcycle ,Metropolitian ,0.1555641989694286,20,5,155
32,4.7,Sandstorms,Jam ,van,Metropolitian ,0.18384776310849843,19,4,145
31,4.5,Cloudy,Medium ,scooter ,Urban ,0.08485352085211582,17,0,85
29,4.6,Sandstorms,Low ,motorcycle ,Urban ,0.11313708498984645,22,6,80
32,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,0.11313708498984645,22,3,190
25,4.6,Sandstorms,Medium ,motorcycle ,Urban ,0.15556349186103965,17,4,95
29,5.0,Sunny,High ,scooter ,Urban ,0.028284271247458786,11,1,50
37,4.4,Stormy,Low ,motorcycle ,Other,0.028284271247458786,10,4,130
39,4.5,Stormy,Medium ,scooter ,Metropolitian ,0.12727922061358088,18,3,195
35,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,0.04242640687119446,20,2,24
35,4.3,Cloudy,Medium ,motorcycle ,Metropolitian ,0.18384776310849843,17,2,200
28,4.6,Sandstorms,Jam ,scooter ,Other,0.15556349186103965,19,5,130
37,4.9,Fog,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,21,1,180
32,4.7,Stormy,Low ,scooter ,Metropolitian ,0.014142135623735673,10,0,125
21,4.8,Fog,Low ,motorcycle ,Urban ,0.18384776310850096,23,2,110
27,5.0,Sandstorms,Low ,motorcycle ,Urban ,0.1555634918610409,22,0,85
39,4.3,Cloudy,Medium ,motorcycle ,Metropolitian ,0.05656854249491883,15,3,165
37,4.7,Fog,Low ,motorcycle ,Metropolitian ,0.014142135623724367,9,1,95
27,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,0.12727922061357083,22,6,110
36,4.7,Stormy,Low ,motorcycle ,Metropolitian ,0.183847763108511,23,0,115
34,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,0.12727922061357208,19,4,36
26,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.18384776310849843,18,0,135
21,4.8,Cloudy,Medium ,scooter ,Metropolitian ,0.11313708498985775,18,5,160
39,4.8,Fog,Low ,scooter ,Metropolitian ,0.028284271247461298,9,4,90
30,4.6,Windy,Medium ,motorcycle ,Urban ,0.1131370849898477,17,2,150
28,4.6,Sunny,Low ,motorcycle ,Urban ,0.028284271247458786,10,3,75
37,4.4,Sandstorms,High ,motorcycle ,Urban ,0.05656854249491757,13,3,165
21,4.7,Windy,High ,van,Metropolitian ,0.05656854249491757,14,0,95
34,5.0,Sunny,Jam ,motorcycle ,Urban ,0.0848528137423864,19,5,135
29,4.8,Stormy,Low ,scooter ,Urban ,0.0848528137423864,22,4,75
21,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,0.15556349186104218,19,0,100
26,4.7,Stormy,Low ,motorcycle ,Metropolitian ,0.1838477631085085,22,6,90
24,4.8,Sandstorms,High ,motorcycle ,Metropolitian ,0.05656854249492762,13,4,115
20,4.7,Fog,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,19,6,135
28,4.8,Windy,Medium ,motorcycle ,Urban ,0.07071067811865477,17,3,70
38,4.7,Sunny,Low ,motorcycle ,Metropolitian ,0.014142135623735673,8,4,125
38,4.6,Fog,High ,scooter ,Metropolitian ,0.056568542494928875,12,3,160
27,4.5,Sandstorms,Jam ,scooter ,Metropolitian ,0.15556349186103965,21,3,20
21,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,21,2,135
29,5.0,Fog,Low ,motorcycle ,Urban ,0.028284271247468833,8,0,75
36,4.9,Windy,Low ,motorcycle ,Metropolitian ,0.09899494936611078,23,2,105
27,4.7,Cloudy,Jam ,scooter ,Other,0.08485281374238891,21,2,125
20,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,18,2,155
21,4.7,Stormy,High ,motorcycle ,Metropolitian ,0.028284271247458786,11,4,70
23,4.5,Fog,Jam ,scooter ,Metropolitian ,0.04242640687119446,19,0,105
24,4.5,Sunny,Medium ,scooter ,Metropolitian ,0.12727922061358088,17,5,95
24,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.11313708498984519,21,5,165
27,4.7,Fog,Jam ,motorcycle ,Metropolitian ,0.18384776310850237,21,4,200
32,5.0,Cloudy,Jam ,motorcycle ,Metropolitian ,0.07071067811865199,21,6,185
33,4.6,Stormy,Medium ,scooter ,Metropolitian ,0.0848528137423864,17,4,140
22,4.5,Sandstorms,Jam ,scooter ,Urban ,0.042426406871191945,21,1,55
22,5.0,Fog,Jam ,motorcycle ,Metropolitian ,0.18384776310850237,21,0,185
30,4.6,Stormy,Low ,motorcycle ,Metropolitian ,0.11313708498984645,23,2,105
27,,Cloudy,Jam ,scooter ,Metropolitian ,0.07071067811865325,19,1,105
24,4.5,Stormy,Jam ,motorcycle ,Metropolitian ,0.04242640687119446,21,0,12
38,3.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,19,0,160
38,4.8,Fog,Low ,motorcycle ,Metropolitian ,0.028284271247458786,9,5,130
20,5.0,Cloudy,Medium ,scooter ,Metropolitian ,0.04242640687119446,17,1,85
28,4.2,Windy,Jam ,motorcycle ,Urban ,0.08485281374238766,21,1,175
37,4.7,Sunny,High ,scooter ,Metropolitian ,0.056568542494920084,13,4,110
37,5.0,Cloudy,High ,scooter ,Metropolitian ,0.028284271247458786,11,3,150
34,5.0,Windy,Jam ,scooter ,Metropolitian ,0.0848528137423864,19,0,170
36,4.1,Fog,High ,van,Metropolitian ,0.014142135623735673,11,1,170
26,4.7,Windy,Low ,scooter ,Other,0.1131370849898477,22,4,60
39,4.8,Stormy,Low ,motorcycle ,Other,0.09899494936611203,22,5,100
39,5.0,Cloudy,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,22,5,235
37,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,0.08485281374238571,22,4,155
37,4.2,Cloudy,Medium ,scooter ,Metropolitian ,0.18384776310849843,19,2,215
23,4.8,Sandstorms,Low ,scooter ,Urban ,0.12727922061358088,22,2,80
27,4.9,Fog,Medium ,van,Metropolitian ,0.0707106781186633,17,1,50
35,4.7,Fog,Low ,scooter ,Metropolitian ,0.028284271247458786,8,5,90
37,4.6,Windy,Low ,motorcycle ,Metropolitian ,0.11313708498984645,23,5,130
30,4.7,Sunny,Jam ,motorcycle ,Urban ,0.07071067811865325,20,3,20
28,4.6,Fog,Jam ,motorcycle ,Urban ,0.04242640687119446,20,0,130
26,5.0,Sandstorms,High ,scooter ,Urban ,0.0565685424949238,14,6,115
33,4.9,Sandstorms,Jam ,scooter ,Urban ,0.1131370849898477,21,5,135
25,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,0.0848528137423864,23,1,90
37,5.0,Windy,Jam ,motorcycle ,Urban ,0.09899494936611666,21,5,44
34,4.0,Stormy,Jam ,scooter ,Metropolitian ,0.07071067811865477,20,0,170
30,4.7,Cloudy,Jam ,scooter ,Metropolitian ,0.0848528137423864,20,5,165
28,4.8,Sunny,Low ,motorcycle ,Metropolitian ,0.12727922061358088,23,4,135
23,4.3,Cloudy,Jam ,scooter ,Metropolitian ,0.12727922061357083,20,2,170
27,4.8,Sandstorms,Low ,motorcycle ,Urban ,0.07071067811865199,22,5,60
33,5.0,Windy,Jam ,motorcycle ,Metropolitian ,0.18384776310849843,20,2,215
25,4.7,Windy,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,19,6,135
37,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,0.18384776310849843,21,2,230
22,4.9,Windy,Medium ,motorcycle ,Metropolitian ,0.08485281374238766,18,0,90
35,4.6,Stormy,Low ,van,Metropolitian ,0.18384776310849843,23,5,140
26,4.8,Windy,Low ,motorcycle ,Urban ,0.09899494936612209,23,2,50
27,4.7,Fog,Medium ,scooter ,Urban ,0.0707106781186633,18,3,75
22,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,0.1131370849898477,23,4,145
27,4.1,Cloudy,Medium ,motorcycle ,Metropolitian ,0.1131370849898477,17,2,155
38,4.7,Sunny,High ,scooter ,Urban ,0.028284271247458786,11,3,90
32,4.3,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.1838477631085085,21,2,190
27,4.4,Cloudy,Jam ,scooter ,Metropolitian ,0.08485281374238571,19,1,160
26,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,0.0424264068711932,19,1,125
39,4.6,Cloudy,Jam ,scooter ,Metropolitian ,0.15556349186103965,21,6,175
22,4.9,Sandstorms,Medium ,motorcycle ,Urban ,0.09899494936611203,17,3,140
34,4.7,Fog,Medium ,motorcycle ,Metropolitian ,0.07071067811865074,18,3,130
29,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.08485281374238891,18,6,80
39,5.0,Sandstorms,Low ,motorcycle ,Metropolitian ,0.0282842712474619,9,6,130
24,4.9,Fog,Medium ,motorcycle ,Metropolitian ,0.0707106781186633,17,4,120
32,4.7,Stormy,Medium ,scooter ,Metropolitian ,0.11313708498984645,17,4,110
32,3.6,Fog,Low ,motorcycle ,Metropolitian ,0.15556349186103965,23,3,160
32,4.3,Windy,Jam ,motorcycle ,Metropolitian ,0.07071067811865074,21,4,170
21,4.7,Sandstorms,Jam ,motorcycle ,Urban ,0.0848528137423864,21,4,85
25,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.18384776310849843,21,0,115
34,4.6,Fog,Low ,motorcycle ,Metropolitian ,0.028284271247458786,9,0,85
36,5.0,Stormy,Jam ,scooter ,Metropolitian ,0.0848528137423864,21,3,150
36,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,0.18384776310850237,18,0,100
30,4.6,Windy,Medium ,motorcycle ,Urban ,0.11313708498984519,18,6,130
31,4.7,Cloudy,Jam ,scooter ,Metropolitian ,0.09899494936612209,22,0,185
36,3.6,Stormy,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,19,5,200
36,4.6,Windy,Medium ,scooter ,Metropolitian ,0.042426406871191945,18,5,125
34,4.6,Sandstorms,Medium ,motorcycle ,Urban ,0.042426406871191945,17,2,150
29,5.0,Windy,Jam ,motorcycle ,Metropolitian ,0.08485281374238766,21,3,27
37,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,17,2,185
23,4.9,Sunny,Low ,scooter ,Metropolitian ,0.014142135623723113,10,3,75
25,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.1838477631085085,19,6,105
33,4.6,Stormy,Low ,scooter ,Urban ,0.15556349186103965,23,5,85
22,4.6,Fog,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,19,0,170
30,4.8,Fog,Medium ,motorcycle ,Urban ,0.12727922061357083,17,4,200
38,4.0,Windy,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,19,2,245
26,4.8,Stormy,Low ,motorcycle ,Metropolitian ,0.12727922061357208,22,2,90
22,4.6,Fog,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,19,1,22
21,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,0.09899494936611203,18,4,200
30,4.6,Cloudy,Jam ,scooter ,Metropolitian ,0.1838477631085085,21,6,245
29,5.0,Stormy,High ,scooter ,Urban ,0.014142135623735673,11,2,50
32,4.7,Cloudy,Low ,scooter ,Metropolitian ,0.014142135623725625,8,5,80
26,4.7,Fog,Low ,scooter ,Metropolitian ,0.08485281374238891,22,1,50
38,4.6,Sandstorms,Low ,scooter ,Metropolitian ,0.12727922061358088,23,0,130
28,4.9,Stormy,Low ,scooter ,Metropolitian ,0.014142135623733162,10,0,65
36,4.8,Fog,Medium ,van,Other,0.0424264068711932,17,3,75
28,4.6,Stormy,Medium ,motorcycle ,Urban ,0.056568542494928875,15,6,90
38,4.5,Stormy,Jam ,scooter ,Urban ,0.11313708498984645,21,2,38
23,4.0,Windy,Low ,motorcycle ,Metropolitian ,0.0848528137423864,23,6,145
37,4.2,Sandstorms,Low ,motorcycle ,Metropolitian ,0.028284271247460042,8,0,120
38,4.7,Fog,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,21,2,220
20,4.5,Sunny,Jam ,scooter ,Urban ,0.09899494936611203,19,5,10
39,5.0,Fog,Jam ,scooter ,Metropolitian ,0.1979898987322341,21,4,210
29,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,0.18384776310849843,20,5,185
25,4.6,Windy,Jam ,scooter ,Urban ,0.042426406871191945,19,6,110
30,4.8,Sandstorms,Low ,scooter ,Metropolitian ,0.15556349186103965,23,2,115
38,4.1,Fog,Jam ,scooter ,Metropolitian ,0.15556349186103965,20,0,205
37,4.7,Stormy,Jam ,scooter ,Metropolitian ,0.04242640687119446,21,4,145
22,4.8,Stormy,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,19,1,130
20,4.7,Windy,Jam ,motorcycle ,Metropolitian ,0.08485281374237635,20,0,115
33,4.8,Windy,High ,scooter ,Metropolitian ,0.05656854249492762,14,3,150
24,4.8,Sandstorms,Low ,scooter ,Urban ,0.028284271247468833,10,5,70
30,4.7,Windy,High ,motorcycle ,Urban ,0.0565685424949238,12,4,125
39,4.1,Windy,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,20,0,205
34,5.0,Sandstorms,Low ,motorcycle ,Metropolitian ,0.12727922061358338,23,2,120
25,5.0,Windy,Low ,van,Urban ,0.028284271247458786,8,1,80
23,5.0,Fog,High ,motorcycle ,Metropolitian ,0.05656854249492762,13,0,120
23,5.0,Windy,Jam ,scooter ,Metropolitian ,0.04242640687119446,21,4,140
23,5.0,Sunny,High ,scooter ,Metropolitian ,0.056568542494928875,12,5,55
34,4.1,Cloudy,Jam ,motorcycle ,Urban ,0.08485210663854326,19,3,160
36,4.7,Fog,Low ,scooter ,Metropolitian ,31.17337241573257,9,4,75
23,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,0.07071067811865325,17,4,110
27,4.8,Sunny,Low ,motorcycle ,Metropolitian ,0.028284271247458786,9,1,80
28,4.8,Stormy,Low ,van,Metropolitian ,0.09899494936612209,23,6,80
38,4.8,Fog,Medium ,motorcycle ,Urban ,0.08485281374238891,18,0,90
31,4.9,Sunny,Low ,motorcycle ,Urban ,0.11313708498985775,23,2,95
33,4.6,Fog,Jam ,motorcycle ,Metropolitian ,0.1555634918610409,21,5,45
38,4.9,Windy,Medium ,motorcycle ,Metropolitian ,0.09899494936612209,17,0,205
34,4.0,Stormy,Low ,motorcycle ,Metropolitian ,0.028284271247461298,10,4,170
26,4.6,Sunny,Jam ,scooter ,Urban ,0.04242640687119446,21,3,65
36,4.7,Fog,Medium ,motorcycle ,Metropolitian ,0.042426406871191945,17,1,90
30,5.0,Stormy,Medium ,motorcycle ,Metropolitian ,0.07071067811865325,18,1,165
39,4.5,Cloudy,Low ,scooter ,Metropolitian ,0.04242640687119446,22,6,90
34,4.8,Sandstorms,Low ,scooter ,Metropolitian ,0.014142135623735673,9,4,125
21,4.1,Fog,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,20,2,155
31,4.1,Cloudy,Jam ,motorcycle ,Metropolitian ,0.1979898987322341,19,0,235
27,4.3,Cloudy,Medium ,scooter ,Metropolitian ,0.1555634918610409,18,3,155
25,4.8,Fog,Medium ,motorcycle ,Metropolitian ,0.11313708498984519,17,6,220
31,4.4,Fog,Jam ,scooter ,Metropolitian ,0.11313708498984645,19,0,43
34,4.6,Cloudy,Medium ,van,Metropolitian ,0.05656854249491757,16,6,90
37,4.7,Stormy,Medium ,motorcycle ,Metropolitian ,0.09899494936611666,17,6,200
21,4.7,Sunny,Low ,motorcycle ,Metropolitian ,0.04242640687119446,22,0,16
22,4.7,Windy,Medium ,scooter ,Urban ,0.05656854249492762,15,6,135
34,4.6,Stormy,Low ,motorcycle ,Metropolitian ,0.18384776310849843,22,2,95
22,4.9,Stormy,Low ,motorcycle ,Urban ,0.0424264068711932,23,3,55
20,4.7,Windy,Low ,van,Urban ,0.09899494936612209,22,5,70
39,4.7,Stormy,High ,scooter ,Metropolitian ,0.014142135623724367,11,2,145
28,4.8,Windy,Medium ,motorcycle ,Urban ,0.09899494936612209,18,5,130
39,4.6,Sunny,Low ,motorcycle ,Metropolitian ,0.08485281374237887,23,1,115
24,4.8,Sunny,Low ,scooter ,Metropolitian ,0.0848528137423864,23,1,24
38,4.9,Fog,Medium ,scooter ,Urban ,0.0424264068711932,17,5,85
32,4.5,Sunny,Medium ,scooter ,Urban ,0.09899494936612209,17,6,130
39,4.7,Windy,Low ,scooter ,Metropolitian ,0.028284271247470093,10,5,135
28,3.5,Sunny,Low ,scooter ,Metropolitian ,0.11313708498984645,22,2,190
35,5.0,Sandstorms,High ,scooter ,Urban ,0.028284271247461298,12,2,155
25,4.7,Stormy,Low ,scooter ,Urban ,0.0707106781186633,22,5,80
26,4.6,Windy,Medium ,motorcycle ,Metropolitian ,0.0565685424949238,16,2,50
34,4.5,Sunny,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,19,3,145
30,4.7,Sunny,Jam ,scooter ,Metropolitian ,0.15556349186103965,21,2,95
26,5.0,Fog,Jam ,scooter ,Metropolitian ,0.1555634918610409,19,5,205
31,4.7,Cloudy,Jam ,scooter ,Metropolitian ,0.12727922061357855,19,1,235
26,5.0,Sandstorms,Low ,van,Urban ,0.0424264068711932,23,6,50
32,4.7,Windy,High ,motorcycle ,Metropolitian ,0.05656854249491757,14,5,135
32,4.7,Stormy,High ,van,Metropolitian ,0.0282842712474619,12,3,145
23,4.8,Fog,Jam ,scooter ,Metropolitian ,0.1838477631085085,21,0,215
32,4.5,Sandstorms,Low ,motorcycle ,Urban ,0.07071067811865199,22,4,145
25,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,0.09899494936611666,19,4,245
25,4.6,Fog,Medium ,scooter ,Metropolitian ,0.12727922061358088,17,0,175
26,4.4,Windy,Medium ,motorcycle ,Metropolitian ,0.09899494936611203,17,2,190
23,4.8,Windy,Low ,motorcycle ,Urban ,0.12727922061357083,22,1,90
38,4.9,Fog,Low ,motorcycle ,Metropolitian ,0.09899494936611666,23,4,140
29,4.6,Sunny,Jam ,van,Metropolitian ,0.08485210663854326,21,3,70
36,4.3,Windy,Medium ,motorcycle ,Metropolitian ,0.05656924960612638,15,0,175
24,3.2,Sunny,Low ,scooter ,Metropolitian ,0.09899494936611666,22,5,190
35,4.7,Sandstorms,High ,scooter ,Metropolitian ,0.05656854249491757,13,6,125
31,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,19,5,80
35,4.2,Stormy,Jam ,van,Metropolitian ,0.09899494936612083,21,4,180
20,4.7,Windy,Low ,scooter ,Metropolitian ,0.014142135623733162,9,4,55
31,4.9,Windy,High ,motorcycle ,Metropolitian ,0.056568542494928875,13,5,180
25,5.0,Fog,Low ,motorcycle ,Metropolitian ,0.014142135623733162,8,3,95
31,3.7,Sandstorms,Jam ,van,Metropolitian ,0.15556349186104218,20,1,185
35,4.6,Windy,Medium ,scooter ,Metropolitian ,0.1838477631085085,18,0,125
28,4.8,Sandstorms,Low ,scooter ,Metropolitian ,0.014142135623735673,9,1,75
32,4.8,Fog,Jam ,motorcycle ,Urban ,0.18384776310849843,22,6,215
36,4.9,Windy,High ,scooter ,Metropolitian ,0.028284271247468833,11,3,165
20,4.6,Stormy,Low ,scooter ,Urban ,0.15556349186105095,22,6,60
26,4.5,Stormy,Jam ,scooter ,Metropolitian ,0.1131370849898476,19,5,110
27,4.7,Stormy,Low ,motorcycle ,Urban ,0.07071067811865325,23,4,65
22,4.9,Sandstorms,High ,motorcycle ,Metropolitian ,0.056568542494920084,13,3,115
35,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,21,4,125
22,5.0,Stormy,Low ,motorcycle ,Urban ,0.028284271247461298,9,0,70
27,5.0,Cloudy,Low ,motorcycle ,Urban ,0.028284271247468833,10,5,50
37,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,0.09899494936612209,20,1,220
27,4.5,Sandstorms,Medium ,scooter ,Metropolitian ,0.18384776310849843,18,5,110
21,4.7,Windy,High ,scooter ,Urban ,0.05656854249491757,12,4,140
26,4.8,Cloudy,Medium ,motorcycle ,Urban ,0.05656854249491883,15,0,100
27,4.6,Stormy,High ,motorcycle ,Urban ,0.028284271247468833,11,5,60
32,4.4,Sandstorms,High ,motorcycle ,Metropolitian ,0.05656854249491757,13,3,195
39,5.0,Windy,Low ,scooter ,Metropolitian ,0.18384776310849843,22,3,80
30,4.8,Stormy,Medium ,scooter ,Metropolitian ,0.08485281374238766,17,5,160
27,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,0.11313708498984519,19,2,85
26,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,0.11313708498985524,20,1,180
20,4.7,Sandstorms,Jam ,motorcycle ,Urban ,0.11313708498984519,21,5,95
39,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,0.11313708498985775,23,2,150
36,5.0,Fog,Jam ,motorcycle ,Metropolitian ,0.12727922061357083,20,5,250
35,4.1,Sandstorms,Jam ,motorcycle ,Other,0.08485281374237635,19,1,170
25,5.0,Cloudy,Low ,scooter ,Urban ,0.11313708498984519,23,2,100
26,4.8,Fog,Jam ,motorcycle ,Metropolitian ,0.08485281374238766,20,6,140
25,4.3,Sunny,High ,motorcycle ,Semi-Urban ,0.05656854249491883,13,3,260
38,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,0.1131370849898477,19,4,140
36,3.8,Cloudy,Low ,scooter ,Metropolitian ,0.1838477631084997,23,5,160
24,4.7,Windy,Low ,motorcycle ,Urban ,0.09899494936611203,23,6,16
20,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,0.12727922061358088,17,2,110
35,4.9,Sunny,Low ,motorcycle ,Other,0.15556349186104218,23,3,90
21,4.6,Windy,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,21,4,125
20,4.8,Fog,Medium ,scooter ,Metropolitian ,0.15556349186103965,17,5,135
