order_date,product_id,product_name,category,quantity
2024-09-07 09:46:29,669378,Potatoes,Fruits & Vegetables,3
2023-07-30 23:53:19,771228,Pet Treats,Pet Care,1
2023-06-01 13:00:30,123983,Cough Syrup,Pharmacy,3
2023-03-21 19:55:00,925482,Frozen Biryani,Instant & Frozen Food,2
2023-05-27 23:22:57,516376,Onions,Fruits & Vegetables,1
2023-08-16 22:52:34,451812,Pain Reliever,Pharmacy,3
2024-03-29 00:13:21,70969,Carrots,Fruits & Vegetables,2
2023-08-30 13:34:14,124290,Lotion,Personal Care,1
2023-04-14 13:16:47,704868,Detergent,Household Care,3
2024-10-27 13:36:06,707935,Cat Food,Pet Care,2
2023-10-24 03:46:33,952124,Onions,Fruits & Vegetables,1
2023-03-18 19:45:58,771228,Pet Treats,Pet Care,3
2024-05-19 04:01:01,764014,Salt,Grocery & Staples,1
2024-04-10 14:07:17,516376,Onions,Fruits & Vegetables,2
2023-12-09 22:30:33,14145,Spinach,Fruits & Vegetables,1
2023-07-01 21:55:34,89084,Milk,Dairy & Breakfast,1
2024-03-16 01:39:27,952124,Onions,Fruits & Vegetables,2
2023-12-13 09:25:07,491521,Nuts,Snacks & Munchies,2
2023-04-30 06:35:41,131748,Dog Food,Pet Care,1
2023-04-27 09:53:35,848226,Tomatoes,Fruits & Vegetables,3
2023-07-31 04:57:56,557908,Vitamins,Pharmacy,3
2024-03-31 22:52:56,91670,Dish Soap,Household Care,3
2023-08-09 13:04:23,679865,Wheat Flour,Grocery & Staples,1
2023-09-04 11:40:25,398340,Instant Noodles,Instant & Frozen Food,3
2024-10-25 07:48:29,274207,Cough Syrup,Pharmacy,2
2024-07-29 02:53:06,709916,Detergent,Household Care,1
2024-03-18 21:22:29,764014,Salt,Grocery & Staples,3
2024-04-18 01:09:21,82484,Baby Food,Baby Care,3
2023-08-29 00:41:18,194682,Iced Tea,Cold Drinks & Juices,3
2023-03-18 12:00:39,478531,Carrots,Fruits & Vegetables,3
2024-05-26 07:16:36,672059,Toothpaste,Personal Care,2
2023-07-05 05:55:10,487931,Sugar,Grocery & Staples,3
2024-02-28 19:30:45,228286,Cola,Cold Drinks & Juices,3
2024-04-05 10:26:34,124290,Lotion,Personal Care,2
2024-05-31 23:11:12,937542,Wheat Flour,Grocery & Staples,3
2023-05-30 20:49:41,448752,Toilet Cleaner,Household Care,2
2023-08-12 05:14:33,70969,Carrots,Fruits & Vegetables,1
2024-05-21 16:19:30,891833,Curd,Dairy & Breakfast,2
2024-02-21 16:55:20,14145,Spinach,Fruits & Vegetables,1
2023-07-29 06:28:49,692985,Pulses,Grocery & Staples,2
2023-11-06 02:50:03,537274,Pet Treats,Pet Care,2
2024-10-17 06:18:51,833557,Cereal,Dairy & Breakfast,1
2024-10-17 11:15:32,337168,Eggs,Dairy & Breakfast,2
2024-04-03 18:42:51,300159,Cola,Cold Drinks & Juices,2
2024-03-30 13:45:50,500633,Cereal,Dairy & Breakfast,2
2023-05-23 18:01:13,661577,Cat Food,Pet Care,3
2023-09-07 06:07:54,77308,Onions,Fruits & Vegetables,3
2024-03-25 17:49:50,557908,Vitamins,Pharmacy,1
2023-05-10 11:30:56,654623,Chips,Snacks & Munchies,1
2024-06-08 19:12:48,473647,Toothpaste,Personal Care,3
2024-08-28 18:31:18,642612,Pet Treats,Pet Care,2
2023-07-20 08:34:35,82484,Baby Food,Baby Care,2
2024-06-23 18:23:45,361361,Biscuits,Snacks & Munchies,1
2023-09-06 02:01:23,799459,Vitamins,Pharmacy,3
2024-01-12 13:17:31,697683,Toilet Cleaner,Household Care,2
2024-08-15 12:59:18,764014,Salt,Grocery & Staples,1
2023-04-05 02:02:30,120385,Pet Treats,Pet Care,3
2024-06-26 04:19:57,927651,Baby Wipes,Baby Care,3
2023-05-20 10:11:53,555121,Carrots,Fruits & Vegetables,3
2024-06-02 05:56:22,937542,Wheat Flour,Grocery & Staples,2
2023-10-31 03:35:39,136533,Eggs,Dairy & Breakfast,1
2024-01-29 11:49:19,448752,Toilet Cleaner,Household Care,1
2024-01-31 20:29:40,965755,Bananas,Fruits & Vegetables,1
2023-04-11 14:50:09,537274,Pet Treats,Pet Care,1
2023-05-16 22:20:38,990993,Chocolates,Snacks & Munchies,1
2024-05-24 16:36:21,378230,Nuts,Snacks & Munchies,3
2024-04-22 02:53:06,455755,Detergent,Household Care,1
2023-08-20 22:24:44,681063,Mango Drink,Cold Drinks & Juices,3
2023-09-19 16:19:53,51036,Baby Food,Baby Care,1
2023-08-01 08:04:38,219598,Shampoo,Personal Care,3
2024-01-13 13:46:21,991434,Cookies,Snacks & Munchies,3
2023-12-09 20:37:38,847349,Potatoes,Fruits & Vegetables,3
2024-10-16 11:19:47,34186,Mangoes,Fruits & Vegetables,1
2024-06-23 09:48:26,26060,Vitamins,Pharmacy,3
2023-10-02 21:26:22,542300,Popcorn,Snacks & Munchies,1
2024-01-03 18:21:23,679284,Cough Syrup,Pharmacy,1
2024-04-17 21:44:47,382511,Butter,Dairy & Breakfast,3
2024-04-19 04:03:27,820541,Toilet Cleaner,Household Care,3
2024-09-19 07:46:51,799459,Vitamins,Pharmacy,2
2023-08-10 04:55:14,602241,Nuts,Snacks & Munchies,2
2024-08-26 01:43:47,818522,Cheese,Dairy & Breakfast,2
2024-10-19 12:16:02,6405,Baby Food,Baby Care,3
2023-08-09 18:34:10,992178,Pain Reliever,Pharmacy,2
2024-06-23 14:18:16,133542,Detergent,Household Care,3
2023-09-06 16:47:31,451812,Pain Reliever,Pharmacy,2
2024-06-07 18:00:15,991434,Cookies,Snacks & Munchies,3
2024-09-23 21:07:03,18035,Dish Soap,Household Care,2
2024-06-23 03:12:15,564692,Cat Food,Pet Care,3
2023-05-05 02:09:40,140489,Soap,Personal Care,3
2023-09-07 06:40:32,949818,Biscuits,Snacks & Munchies,2
2023-12-06 05:40:58,373536,Dog Food,Pet Care,2
2023-04-06 23:50:19,532965,Frozen Pizza,Instant & Frozen Food,3
2023-04-01 04:32:39,478531,Carrots,Fruits & Vegetables,3
2023-09-13 16:06:06,704868,Detergent,Household Care,2
2024-10-21 14:47:16,798639,Eggs,Dairy & Breakfast,1
2023-03-21 02:48:16,585299,Pet Treats,Pet Care,3
2023-08-16 23:04:52,313754,Biscuits,Snacks & Munchies,3
2023-11-08 14:57:16,144124,Detergent,Household Care,2
2023-08-30 09:48:17,611575,Frozen Pizza,Instant & Frozen Food,1
2023-04-27 17:09:57,194682,Iced Tea,Cold Drinks & Juices,1
2024-05-17 21:51:08,992178,Pain Reliever,Pharmacy,3
2023-10-11 11:08:17,217710,Eggs,Dairy & Breakfast,3
2023-03-18 08:18:44,623234,Frozen Biryani,Instant & Frozen Food,2
2023-07-12 01:33:45,136533,Eggs,Dairy & Breakfast,2
2024-10-14 15:16:37,256783,Pet Treats,Pet Care,3
2023-10-14 02:32:22,448752,Toilet Cleaner,Household Care,1
2023-05-08 08:40:11,876139,Pulses,Grocery & Staples,1
2023-04-12 22:46:00,18035,Dish Soap,Household Care,1
2024-04-11 10:38:01,564692,Cat Food,Pet Care,1
2023-12-15 21:46:35,461804,Sugar,Grocery & Staples,2
2024-09-08 05:46:37,349294,Onions,Fruits & Vegetables,1
2024-01-19 22:51:15,455755,Detergent,Household Care,3
2024-01-07 15:22:00,140154,Shampoo,Personal Care,2
2024-01-20 12:11:50,615545,Soap,Personal Care,1
2023-11-29 07:16:18,298985,Vitamins,Pharmacy,1
2024-08-10 17:23:00,669378,Potatoes,Fruits & Vegetables,2
2024-07-21 11:07:08,112390,Toothpaste,Personal Care,1
2024-01-03 12:27:59,954722,Ice Cream,Instant & Frozen Food,1
2024-06-08 06:23:34,18035,Dish Soap,Household Care,3
2023-09-25 00:54:21,532965,Frozen Pizza,Instant & Frozen Food,3
2024-01-17 05:53:44,903336,Pulses,Grocery & Staples,3
2024-01-23 02:23:29,681063,Mango Drink,Cold Drinks & Juices,2
2023-11-10 10:50:42,578097,Nuts,Snacks & Munchies,2
2024-06-17 17:12:43,319388,Orange Juice,Cold Drinks & Juices,2
2024-01-06 15:42:03,684939,Lotion,Personal Care,3
2024-05-01 11:42:02,839170,Curd,Dairy & Breakfast,1
2024-03-31 06:34:45,306177,Frozen Biryani,Instant & Frozen Food,1
2024-06-30 00:12:33,925482,Frozen Biryani,Instant & Frozen Food,1
2023-11-09 11:37:19,927651,Baby Wipes,Baby Care,3
2024-09-28 21:59:52,894539,Dish Soap,Household Care,2
2023-08-16 13:03:49,833557,Cereal,Dairy & Breakfast,3
2024-11-02 10:51:18,26060,Vitamins,Pharmacy,1
2024-07-22 22:17:01,659290,Cheese,Dairy & Breakfast,3
2024-09-10 10:51:59,757274,Pet Treats,Pet Care,1
2023-05-13 23:08:40,587645,Vitamins,Pharmacy,3
2024-06-01 13:09:54,63769,Lotion,Personal Care,2
2024-10-22 16:16:46,890232,Mango Drink,Cold Drinks & Juices,1
2024-09-12 22:13:08,739534,Toilet Cleaner,Household Care,2
2024-09-09 22:56:26,274207,Cough Syrup,Pharmacy,1
2023-08-27 06:58:21,89084,Milk,Dairy & Breakfast,2
2023-09-10 18:49:17,760684,Rice,Grocery & Staples,2
2023-06-06 20:28:15,300159,Cola,Cold Drinks & Juices,2
2024-03-08 23:18:49,673058,Cough Syrup,Pharmacy,3
2023-12-24 13:13:30,487065,Chips,Snacks & Munchies,1
2024-09-15 04:58:47,324809,Bread,Dairy & Breakfast,1
2023-05-07 23:10:50,954722,Ice Cream,Instant & Frozen Food,1
2023-10-07 07:11:32,140154,Shampoo,Personal Care,3
2024-03-08 17:58:36,930284,Baby Food,Baby Care,2
2023-05-08 19:20:37,952124,Onions,Fruits & Vegetables,1
2023-11-27 05:42:29,433521,Diapers,Baby Care,2
2024-07-03 23:35:41,53833,Rice,Grocery & Staples,2
2023-09-26 05:15:28,349294,Onions,Fruits & Vegetables,3
2023-10-07 07:03:38,56589,Vitamins,Pharmacy,3
2023-11-04 21:26:08,131748,Dog Food,Pet Care,1
2023-04-21 02:33:11,34200,Lotion,Personal Care,2
2024-07-18 13:26:09,771228,Pet Treats,Pet Care,3
2023-08-19 04:16:08,707935,Cat Food,Pet Care,3
2024-07-12 18:09:22,18035,Dish Soap,Household Care,2
2024-09-09 20:27:41,94225,Toilet Cleaner,Household Care,1
2024-01-10 05:24:05,942001,Cat Food,Pet Care,3
2023-07-30 22:42:14,57405,Baby Food,Baby Care,3
2023-10-07 09:53:49,970529,Diapers,Baby Care,1
2023-06-21 04:49:17,186168,Dog Food,Pet Care,1
2024-09-18 04:36:44,491521,Nuts,Snacks & Munchies,2
2023-04-21 18:23:42,880510,Bread,Dairy & Breakfast,1
2023-03-27 06:42:59,818522,Cheese,Dairy & Breakfast,1
2024-04-07 17:40:20,487931,Sugar,Grocery & Staples,2
2023-11-04 07:59:03,63769,Lotion,Personal Care,3
2024-07-05 18:33:40,4452,Baby Wipes,Baby Care,1
2024-08-26 21:19:15,171602,Cola,Cold Drinks & Juices,1
2023-11-18 10:23:31,112390,Toothpaste,Personal Care,3
2024-04-07 00:35:53,991434,Cookies,Snacks & Munchies,3
2024-03-03 10:25:44,604184,Toilet Cleaner,Household Care,3
2024-03-15 16:47:34,876139,Pulses,Grocery & Staples,3
2024-01-08 19:31:33,970529,Diapers,Baby Care,1
2023-06-11 14:12:56,382511,Butter,Dairy & Breakfast,2
2024-02-01 21:59:31,6405,Baby Food,Baby Care,1
2024-05-08 17:34:39,962054,Orange Juice,Cold Drinks & Juices,1
2023-03-29 01:21:40,990993,Chocolates,Snacks & Munchies,3
2024-03-15 04:11:36,228286,Cola,Cold Drinks & Juices,2
2023-09-03 18:32:54,33955,Frozen Pizza,Instant & Frozen Food,3
2024-01-27 19:44:55,433521,Diapers,Baby Care,1
2024-05-18 02:42:09,613942,Pet Treats,Pet Care,3
2024-01-26 14:45:19,552883,Potatoes,Fruits & Vegetables,2
2024-02-01 20:59:31,451812,Pain Reliever,Pharmacy,2
2024-02-08 06:24:38,673058,Cough Syrup,Pharmacy,2
2023-05-17 18:13:02,942001,Cat Food,Pet Care,3
2023-07-24 08:49:59,673058,Cough Syrup,Pharmacy,2
2023-03-25 18:31:16,704868,Detergent,Household Care,1
2023-11-12 20:03:13,799688,Lotion,Personal Care,3
2023-04-26 17:45:53,491521,Nuts,Snacks & Munchies,1
2023-09-11 08:45:57,490939,Lotion,Personal Care,1
2024-01-25 23:09:31,53833,Rice,Grocery & Staples,2
2023-12-25 14:20:44,114414,Vitamins,Pharmacy,1
2024-06-26 14:28:44,491314,Ice Cream,Instant & Frozen Food,3
2024-04-10 16:28:04,876139,Pulses,Grocery & Staples,3
2023-06-17 14:04:33,723678,Dog Food,Pet Care,3
2023-03-25 06:09:39,306177,Frozen Biryani,Instant & Frozen Food,3
2023-05-02 09:45:13,354409,Pulses,Grocery & Staples,3
2024-04-10 04:21:01,94225,Toilet Cleaner,Household Care,2
2024-03-03 16:17:14,833557,Cereal,Dairy & Breakfast,1
2023-10-29 19:15:31,712307,Orange Juice,Cold Drinks & Juices,3
2024-01-31 08:46:13,144124,Detergent,Household Care,1
2023-09-10 23:04:56,784827,Baby Wipes,Baby Care,3
2024-08-04 21:00:58,673058,Cough Syrup,Pharmacy,1
2024-08-19 19:01:44,672059,Toothpaste,Personal Care,2
2023-08-31 23:13:56,137909,Cough Syrup,Pharmacy,2
2023-03-26 15:37:19,448752,Toilet Cleaner,Household Care,3
2023-08-14 18:23:06,124290,Lotion,Personal Care,3
2023-08-30 11:52:03,284460,Potatoes,Fruits & Vegetables,3
2024-02-18 13:07:26,557908,Vitamins,Pharmacy,1
2024-05-02 00:22:28,566052,Pain Reliever,Pharmacy,1
2023-08-23 13:35:26,478531,Carrots,Fruits & Vegetables,1
2024-03-03 00:31:47,186168,Dog Food,Pet Care,3
2023-12-13 12:44:12,647462,Lotion,Personal Care,1
2024-02-09 07:52:50,120532,Wheat Flour,Grocery & Staples,1
2024-08-18 17:15:12,679321,Cola,Cold Drinks & Juices,3
2024-06-08 22:01:14,888807,Bread,Dairy & Breakfast,3
2024-10-30 04:15:24,513199,Cola,Cold Drinks & Juices,2
2024-06-11 01:55:09,847349,Potatoes,Fruits & Vegetables,3
2023-08-16 07:23:25,194682,Iced Tea,Cold Drinks & Juices,3
2023-07-09 09:53:02,954722,Ice Cream,Instant & Frozen Food,2
2023-04-03 06:11:57,448752,Toilet Cleaner,Household Care,3
2024-09-25 09:55:55,927651,Baby Wipes,Baby Care,1
2024-02-09 18:51:29,349294,Onions,Fruits & Vegetables,3
2024-04-13 05:06:04,56589,Vitamins,Pharmacy,3
2024-03-31 08:04:53,516376,Onions,Fruits & Vegetables,1
2024-04-12 17:09:51,120532,Wheat Flour,Grocery & Staples,3
2024-07-04 21:42:31,592784,Biscuits,Snacks & Munchies,2
2023-06-21 12:46:33,563740,Chips,Snacks & Munchies,1
2024-04-06 03:39:44,120385,Pet Treats,Pet Care,1
2023-09-09 04:46:10,679865,Wheat Flour,Grocery & Staples,3
2023-08-18 05:36:14,747801,Toilet Cleaner,Household Care,3
2024-06-26 11:29:47,67197,Butter,Dairy & Breakfast,1
2024-05-22 14:09:40,60619,Iced Tea,Cold Drinks & Juices,3
2023-05-06 13:36:50,652118,Frozen Biryani,Instant & Frozen Food,2
2023-10-04 22:34:08,240179,Cough Syrup,Pharmacy,1
2023-08-26 23:39:59,94225,Toilet Cleaner,Household Care,2
2024-05-19 01:30:02,952124,Onions,Fruits & Vegetables,1
2024-01-27 14:34:02,647462,Lotion,Personal Care,3
2024-02-11 04:22:54,367391,Baby Wipes,Baby Care,3
2024-02-02 19:36:40,962054,Orange Juice,Cold Drinks & Juices,2
2023-12-10 11:26:07,532965,Frozen Pizza,Instant & Frozen Food,1
2024-02-27 21:30:02,131136,Salt,Grocery & Staples,3
2024-09-14 10:42:22,540618,Popcorn,Snacks & Munchies,2
2023-12-02 20:28:56,120532,Wheat Flour,Grocery & Staples,2
2023-11-20 04:03:06,659290,Cheese,Dairy & Breakfast,3
2024-03-28 23:16:24,952124,Onions,Fruits & Vegetables,3
2024-08-10 23:44:45,425341,Pet Treats,Pet Care,3
2024-09-16 12:33:23,848226,Tomatoes,Fruits & Vegetables,1
2024-09-29 00:51:06,70969,Carrots,Fruits & Vegetables,2
2023-11-02 02:45:13,444361,Pain Reliever,Pharmacy,3
2023-08-03 11:10:02,880510,Bread,Dairy & Breakfast,2
2024-04-19 21:38:18,709916,Detergent,Household Care,2
2023-11-05 21:58:39,183929,Bread,Dairy & Breakfast,1
2023-09-09 21:22:09,492958,Lotion,Personal Care,2
2023-12-02 20:34:50,903336,Pulses,Grocery & Staples,2
2024-09-27 02:18:22,661577,Cat Food,Pet Care,3
2023-07-23 14:42:43,60619,Iced Tea,Cold Drinks & Juices,1
2023-11-26 00:53:11,600767,Toothpaste,Personal Care,1
2024-01-03 07:30:25,962054,Orange Juice,Cold Drinks & Juices,1
2023-07-25 15:33:47,365133,Dish Soap,Household Care,2
2024-09-29 09:30:51,677542,Toilet Cleaner,Household Care,1
2023-10-27 00:41:23,767398,Dish Soap,Household Care,3
2023-09-03 16:21:20,52729,Cat Food,Pet Care,1
2024-07-21 02:22:15,913428,Pet Treats,Pet Care,2
2023-12-08 14:07:42,734789,Popcorn,Snacks & Munchies,1
2023-12-10 10:34:10,799952,Cheese,Dairy & Breakfast,1
2023-12-22 22:14:29,820973,Baby Wipes,Baby Care,1
2024-08-19 07:50:08,120532,Wheat Flour,Grocery & Staples,3
2024-03-05 19:23:07,587645,Vitamins,Pharmacy,2
2024-09-18 09:27:09,306177,Frozen Biryani,Instant & Frozen Food,1
2024-01-13 18:46:50,481843,Chocolates,Snacks & Munchies,2
2023-05-18 21:18:34,853932,Baby Wipes,Baby Care,2
2023-04-03 18:31:05,604184,Toilet Cleaner,Household Care,2
2024-04-25 10:21:37,734789,Popcorn,Snacks & Munchies,2
2024-08-28 09:38:14,891833,Curd,Dairy & Breakfast,1
2024-02-22 01:13:13,385113,Lotion,Personal Care,2
2023-07-11 21:20:37,448752,Toilet Cleaner,Household Care,1
2024-02-29 19:33:52,440875,Baby Wipes,Baby Care,1
2023-11-02 13:26:20,871592,Carrots,Fruits & Vegetables,1
2023-05-13 19:07:16,799688,Lotion,Personal Care,1
2024-05-31 21:21:14,883013,Eggs,Dairy & Breakfast,1
2024-05-02 05:47:11,654297,Potatoes,Fruits & Vegetables,3
2024-01-17 06:25:26,962591,Orange Juice,Cold Drinks & Juices,2
2024-06-11 12:26:47,6405,Baby Food,Baby Care,1
2023-09-11 11:47:58,382511,Butter,Dairy & Breakfast,1
2024-05-30 00:09:01,697683,Toilet Cleaner,Household Care,1
2024-09-16 09:26:48,462526,Curd,Dairy & Breakfast,2
2024-05-12 09:34:26,707935,Cat Food,Pet Care,2
2024-04-28 01:33:11,89084,Milk,Dairy & Breakfast,2
2023-10-07 06:21:20,604184,Toilet Cleaner,Household Care,3
2024-03-31 22:59:21,257719,Eggs,Dairy & Breakfast,1
2024-06-06 21:29:44,700048,Dish Soap,Household Care,1
2023-12-11 00:03:58,91670,Dish Soap,Household Care,1
2024-05-27 00:42:52,451933,Wheat Flour,Grocery & Staples,1
2024-09-16 14:58:17,222892,Tomatoes,Fruits & Vegetables,3
2023-04-13 00:22:45,706112,Vitamins,Pharmacy,3
2023-03-27 11:18:08,606256,Frozen Biryani,Instant & Frozen Food,1
2023-03-26 07:24:46,146840,Bread,Dairy & Breakfast,2
2024-05-26 15:40:32,9436,Toothpaste,Personal Care,1
2024-04-07 15:53:26,500739,Bread,Dairy & Breakfast,2
2023-10-26 07:26:28,937542,Wheat Flour,Grocery & Staples,1
2024-09-29 05:08:49,60619,Iced Tea,Cold Drinks & Juices,2
2024-08-04 10:24:41,305754,Frozen Vegetables,Instant & Frozen Food,1
2023-05-16 21:39:22,951463,Pet Treats,Pet Care,3
2023-10-20 21:30:45,243235,Cat Food,Pet Care,3
2023-09-30 04:35:00,367391,Baby Wipes,Baby Care,2
2023-11-13 21:52:45,890623,Onions,Fruits & Vegetables,2
2023-10-25 00:11:05,555121,Carrots,Fruits & Vegetables,2
2023-08-16 05:25:22,992178,Pain Reliever,Pharmacy,2
2024-09-16 23:33:42,673058,Cough Syrup,Pharmacy,2
2023-05-30 14:19:46,914071,Chips,Snacks & Munchies,3
2023-05-05 01:42:01,186168,Dog Food,Pet Care,3
2024-04-20 07:41:40,563740,Chips,Snacks & Munchies,3
2023-04-15 01:07:35,689769,Frozen Vegetables,Instant & Frozen Food,3
2024-07-23 00:49:03,642612,Pet Treats,Pet Care,3
2024-03-30 01:54:28,112390,Toothpaste,Personal Care,3
2024-07-10 04:44:45,470449,Frozen Biryani,Instant & Frozen Food,3
2024-02-02 08:12:47,140489,Soap,Personal Care,1
2023-11-21 12:48:18,707935,Cat Food,Pet Care,3
2024-05-12 03:21:52,146840,Bread,Dairy & Breakfast,2
2023-08-11 18:13:54,373536,Dog Food,Pet Care,2
2024-02-23 17:32:54,888807,Bread,Dairy & Breakfast,2
2023-04-14 09:49:18,812607,Potatoes,Fruits & Vegetables,1
2023-09-19 05:40:36,63769,Lotion,Personal Care,3
2023-04-11 20:58:29,945635,Pulses,Grocery & Staples,1
2023-08-15 19:15:25,552496,Dish Soap,Household Care,2
2024-03-16 18:58:00,41853,Curd,Dairy & Breakfast,1
2023-07-14 07:37:28,194682,Iced Tea,Cold Drinks & Juices,2
2023-03-31 13:33:47,444361,Pain Reliever,Pharmacy,3
2023-03-30 08:43:35,659290,Cheese,Dairy & Breakfast,3
2023-08-07 02:35:15,52729,Cat Food,Pet Care,1
2023-06-30 04:15:15,490602,Sugar,Grocery & Staples,2
2024-08-23 09:56:42,890232,Mango Drink,Cold Drinks & Juices,1
2023-12-12 09:55:06,953175,Baby Food,Baby Care,3
2024-03-22 06:56:23,692985,Pulses,Grocery & Staples,1
2024-01-07 08:11:57,361361,Biscuits,Snacks & Munchies,3
2023-05-08 18:33:24,41853,Curd,Dairy & Breakfast,1
2024-04-12 15:53:40,747801,Toilet Cleaner,Household Care,3
2023-10-02 13:43:36,891833,Curd,Dairy & Breakfast,2
2024-08-31 03:26:25,319388,Orange Juice,Cold Drinks & Juices,2
2023-10-11 07:18:40,679321,Cola,Cold Drinks & Juices,1
2024-05-19 05:04:34,679284,Cough Syrup,Pharmacy,2
2023-08-02 17:35:02,51036,Baby Food,Baby Care,1
2024-02-10 02:50:25,833557,Cereal,Dairy & Breakfast,3
2023-04-06 15:05:02,63769,Lotion,Personal Care,1
2024-05-20 01:54:03,679284,Cough Syrup,Pharmacy,1
2023-08-18 07:47:47,658389,Popcorn,Snacks & Munchies,2
2023-04-27 07:44:43,107548,Cola,Cold Drinks & Juices,1
2023-10-07 16:47:55,951463,Pet Treats,Pet Care,1
2024-04-07 04:49:11,492958,Lotion,Personal Care,2
2023-05-17 05:17:19,818990,Tomatoes,Fruits & Vegetables,2
2023-12-28 16:37:59,537274,Pet Treats,Pet Care,2
2023-03-28 19:54:34,661577,Cat Food,Pet Care,1
2023-07-31 22:09:25,970529,Diapers,Baby Care,3
2023-04-29 02:55:02,690565,Cookies,Snacks & Munchies,2
2024-05-28 21:19:44,760828,Pet Treats,Pet Care,1
2023-05-05 17:48:38,274207,Cough Syrup,Pharmacy,2
2023-04-21 01:31:37,799952,Cheese,Dairy & Breakfast,2
2023-06-29 00:08:19,305754,Frozen Vegetables,Instant & Frozen Food,1
2024-06-12 09:13:57,949818,Biscuits,Snacks & Munchies,3
2024-06-09 18:01:59,11422,Potatoes,Fruits & Vegetables,3
2024-03-18 15:53:34,767398,Dish Soap,Household Care,2
2024-06-29 04:36:55,968887,Dish Soap,Household Care,2
2023-08-03 23:41:19,954722,Ice Cream,Instant & Frozen Food,2
2024-06-07 20:25:54,146840,Bread,Dairy & Breakfast,3
2024-07-10 06:00:41,291238,Chocolates,Snacks & Munchies,1
2023-11-01 14:10:21,962054,Orange Juice,Cold Drinks & Juices,1
2024-05-23 13:27:54,500739,Bread,Dairy & Breakfast,3
2024-05-03 14:50:27,222892,Tomatoes,Fruits & Vegetables,3
2024-01-12 08:55:18,820541,Toilet Cleaner,Household Care,1
2023-05-09 21:58:47,336847,Toilet Cleaner,Household Care,2
2024-03-15 05:55:57,455755,Detergent,Household Care,2
2024-10-03 00:22:31,324809,Bread,Dairy & Breakfast,3
2024-08-05 15:28:00,222892,Tomatoes,Fruits & Vegetables,1
2024-04-23 06:16:32,799688,Lotion,Personal Care,2
2023-06-30 05:45:36,818522,Cheese,Dairy & Breakfast,3
2023-09-09 07:18:51,432617,Baby Wipes,Baby Care,1
2023-05-27 09:14:16,256783,Pet Treats,Pet Care,3
2024-10-27 10:52:42,284460,Potatoes,Fruits & Vegetables,3
2023-07-12 03:59:43,615545,Soap,Personal Care,2
2024-02-01 21:05:56,642612,Pet Treats,Pet Care,2
2023-12-07 05:00:07,349294,Onions,Fruits & Vegetables,3
2023-07-18 09:42:45,462526,Curd,Dairy & Breakfast,2
2023-10-04 04:52:48,700048,Dish Soap,Household Care,3
2024-02-06 20:32:16,448752,Toilet Cleaner,Household Care,3
2024-06-11 20:01:49,679321,Cola,Cold Drinks & Juices,2
2023-06-19 05:32:30,433521,Diapers,Baby Care,3
2023-11-19 08:25:33,654623,Chips,Snacks & Munchies,3
2024-07-04 02:35:20,425341,Pet Treats,Pet Care,1
2023-05-16 16:31:53,500633,Cereal,Dairy & Breakfast,1
2023-06-28 02:18:28,4452,Baby Wipes,Baby Care,3
2024-02-01 17:22:46,60619,Iced Tea,Cold Drinks & Juices,3
2023-06-01 20:53:50,94225,Toilet Cleaner,Household Care,1
2024-08-28 02:22:17,228286,Cola,Cold Drinks & Juices,2
2023-06-20 09:49:22,131136,Salt,Grocery & Staples,1
2023-09-29 09:06:04,451812,Pain Reliever,Pharmacy,1
2024-01-20 18:08:10,891833,Curd,Dairy & Breakfast,2
2023-04-05 23:10:17,613942,Pet Treats,Pet Care,1
2023-08-13 06:06:18,734789,Popcorn,Snacks & Munchies,1
2024-04-14 04:04:17,500739,Bread,Dairy & Breakfast,1
2023-11-07 11:20:32,677169,Cough Syrup,Pharmacy,3
2024-06-28 10:40:06,673058,Cough Syrup,Pharmacy,1
2024-01-03 20:29:01,183929,Bread,Dairy & Breakfast,2
2024-10-20 08:34:38,52729,Cat Food,Pet Care,3
2023-12-25 05:25:12,500739,Bread,Dairy & Breakfast,2
2023-04-16 00:20:18,689769,Frozen Vegetables,Instant & Frozen Food,3
2023-11-10 10:22:12,82484,Baby Food,Baby Care,3
2024-06-29 17:56:55,324809,Bread,Dairy & Breakfast,2
2023-08-24 13:58:19,382511,Butter,Dairy & Breakfast,2
2024-03-02 11:01:48,837480,Cough Syrup,Pharmacy,1
2023-12-23 03:20:12,329351,Cheese,Dairy & Breakfast,2
2023-08-06 13:35:22,455755,Detergent,Household Care,3
2023-08-10 21:11:51,707935,Cat Food,Pet Care,3
2024-07-15 10:44:09,256051,Lotion,Personal Care,2
2023-11-23 04:50:58,853932,Baby Wipes,Baby Care,3
2023-06-08 03:09:50,9436,Toothpaste,Personal Care,3
2023-06-12 01:00:49,36412,Dish Soap,Household Care,3
2024-07-22 04:48:43,67197,Butter,Dairy & Breakfast,3
2024-03-22 15:56:37,692985,Pulses,Grocery & Staples,1
2023-07-19 15:59:48,990993,Chocolates,Snacks & Munchies,2
2024-01-26 14:02:11,183929,Bread,Dairy & Breakfast,1
2024-10-03 07:49:18,140489,Soap,Personal Care,1
2024-04-11 14:16:22,449106,Soap,Personal Care,1
2023-08-26 15:58:09,171602,Cola,Cold Drinks & Juices,2
2023-08-29 03:27:57,723678,Dog Food,Pet Care,3
2023-08-01 19:46:04,832348,Biscuits,Snacks & Munchies,1
2023-06-13 13:37:42,462526,Curd,Dairy & Breakfast,1
