Agent_Age,Agent_Rating,distance,Delivery_Time,Weather,Traffic,Vehicle,Area,weekday,temperature_C,traffic_congestion_index,precipitation_mm,weather_condition,season,peak_hour,delayed
23,4.810554744317576,0.1674284342910713,27,Clear,Medium,motorcycle ,Metropolitian ,0,1.71433573855529,82,4.705547443175767,Cloudy,Summer,0,0
30,4.745597927575994,0.0590587307047547,17,Clear,Medium,motorcycle ,Metropolitian ,0,1.9557202227591484,88,18.43363937605612,Fog,Winter,0,0
36,4.666963249085429,0.05029712991367757,28,Clear,Medium,scooter ,Metropolitian ,0,25.55717602926628,36,16.584500312603055,Fog,Autumn,0,0
33,4.839788301464522,0.03664979784569365,26,Clear,Medium,motorcycle ,Metropolitian ,0,8.006350956064338,53,4.55280224979375,Rain,Spring,0,0
22,4.695703379711245,0.06751767067282563,12,Clear,Medium,motorcycle ,Other,0,21.034455824939187,44,15.118281351884498,Rain,Spring,0,0
29,4.645271473861022,0.0141421356237256,26,Clear,Medium,motorcycle ,Metropolitian ,0,7.9428307251208,58,5.288835102876208,Rain,Summer,0,0
35,5.0,0.0707106781186547,18,Clear,Medium,scooter ,Metropolitian ,0,-1.0341534745792194,91,6.543560121067903,Clear,Spring,0,0
28,4.601163115108167,0.09921426845418825,21,Clear,Medium,motorcycle ,Metropolitian ,0,15.986042618701989,71,15.957352446033852,Cloudy,Spring,0,0
36,4.882158529339816,0.0282842712474682,16,Clear,Medium,scooter ,Semi-Urban ,0,23.352422744906175,10,4.7,Cloudy,Spring,0,0
31,4.99904964542579,0.04256080730398558,25,Clear,Medium,motorcycle ,Metropolitian ,0,29.508236406309823,16,10.608869976025964,Cloudy,Summer,0,0
27,4.6,0.10408331364168442,22,Clear,Medium,motorcycle ,Other,0,18.338710974862444,70,11.93424092062375,Cloudy,Spring,0,0
30,4.8,0.08633342834968516,23,Clear,Medium,motorcycle ,Metropolitian ,0,30.942957105628448,33,12.12935740406076,Fog,Spring,0,0
29,4.875961761130052,0.020941176308823875,23,Clear,Medium,motorcycle ,Metropolitian ,0,11.315365020555458,54,1.7567265385290194,Clear,Summer,0,0
24,4.937620183999144,0.11586522004800276,12,Clear,Medium,scooter ,Semi-Urban ,0,18.864602787940502,94,18.776201839991437,Rain,Winter,0,0
23,4.774395243489504,0.04966852565487429,20,Clear,Medium,motorcycle ,Metropolitian ,0,16.745366930985725,48,3.6352808606784226,Cloudy,Spring,0,0
28,4.890762985101866,0.15382174362840162,13,Clear,Medium,motorcycle ,Metropolitian ,0,12.510844178777612,71,5.338690546264926,Snow,Autumn,0,0
36,4.794306608478117,0.0565685424949276,27,Clear,Medium,scooter ,Metropolitian ,0,21.334160349131295,38,19.432044950104476,Fog,Spring,0,0
23,4.955850902309444,0.07695430339070666,13,Clear,Medium,motorcycle ,Semi-Urban ,0,31.470210827713323,40,13.684570753117203,Clear,Summer,0,0
21,4.567014881294654,0.01790352279307146,20,Clear,Medium,motorcycle ,Metropolitian ,0,31.32020892877679,91,6.209522026616156,Cloudy,Winter,0,0
25,4.771221081591747,0.0141421356237356,16,Clear,Medium,motorcycle ,Metropolitian ,0,30.236722334001456,92,6.611529544613108,Cloudy,Summer,0,0
28,4.592925739800722,0.09499314347908273,21,Clear,Medium,motorcycle ,Metropolitian ,0,15.943405918405784,71,15.250128418876631,Cloudy,Spring,0,0
23,4.606109891418676,0.08442077917693971,18,Clear,Medium,scooter ,Semi-Urban ,0,0.37494511384041973,6,11.892461579688293,Clear,Spring,0,0
31,4.6,0.14832545285718257,23,Clear,Medium,motorcycle ,Semi-Urban ,0,26.900604230587597,76,11.55255347392026,Fog,Summer,0,0
21,4.85816785425194,0.13704554281911235,11,Clear,Medium,motorcycle ,Other,0,5.971300080945678,85,13.289365533045178,Snow,Spring,0,0
28,4.642780876976079,0.10879399256762207,27,Clear,Medium,motorcycle ,Metropolitian ,0,25.5968662432973,93,8.19709846873004,Cloudy,Summer,0,0
22,4.771105944575794,0.08485281374238615,13,Clear,Medium,motorcycle ,Other,0,9.440069748226792,85,14.266821662726201,Fog,Summer,1,0
29,4.863959560996946,0.1003948655818467,18,Clear,Medium,scooter ,Semi-Urban ,0,-3.345939341495418,36,14.204566146042762,Cloudy,Spring,0,0
28,4.766659267784089,0.07070439995859717,21,Fog,Medium,motorcycle ,Metropolitian ,0,6.933806861818307,13,15.932808012670316,Fog,Autumn,0,0
35,4.6466102379719985,0.0924032662975727,29,Clear,Medium,motorcycle ,Metropolitian ,0,32.87415154940602,4,10.516952850487929,Snow,Summer,0,0
23,4.688568756111121,0.042426406871192514,22,Clear,Medium,scooter ,Other,0,17.98138915263904,72,8.794237610000181,Fog,Autumn,0,0
36,5.0,0.0707106781186547,18,Clear,Medium,scooter ,Metropolitian ,0,-1.9215032400549734,87,7.304145634332834,Clear,Spring,0,0
23,4.900945396722987,0.0847191144556386,10,Clear,Medium,motorcycle ,Urban ,0,23.283194911622825,47,15.195273016385066,Rain,Summer,0,0
23,4.640130203480752,0.0820151798412218,17,Clear,Medium,scooter ,Semi-Urban ,0,1.9058591566338512,6,12.964101409643696,Clear,Spring,0,0
31,4.601605407532,0.15495805476640195,24,Clear,Medium,motorcycle ,Semi-Urban ,0,28.460399947543984,76,10.909097309348004,Fog,Spring,0,0
31,4.517962430856555,0.0654594921606088,24,Clear,Medium,motorcycle ,Metropolitian ,0,13.723858558823624,39,8.72278895201235,Fog,Spring,0,0
28,4.9,0.04259028225511465,17,Clear,Medium,scooter ,Metropolitian ,0,2.8853994481996725,31,18.289339279637858,Cloudy,Summer,0,0
20,4.886751419146651,0.04554912732536033,26,Clear,Medium,motorcycle ,Metropolitian ,0,21.161826710648967,74,12.251120704195133,Fog,Spring,0,0
29,4.7341782404736765,0.04797686747487277,21,Clear,Medium,motorcycle ,Metropolitian ,0,8.26067131926385,13,9.901226862000305,Clear,Spring,0,0
27,4.81012810079647,0.0141421356237356,16,Clear,Medium,motorcycle ,Other,0,29.601241020324327,93,6.235428358967459,Cloudy,Summer,0,0
31,4.8,0.09606627397828235,22,Clear,Medium,motorcycle ,Metropolitian ,0,29.02705481063085,37,10.75578063843457,Fog,Spring,0,0
22,4.998866837094087,0.07087093155364532,11,Clear,Medium,motorcycle ,Semi-Urban ,0,31.98640204512904,40,14.67393725316399,Clear,Summer,0,0
34,4.518872691462361,0.043316074078676804,27,Clear,Medium,motorcycle ,Metropolitian ,0,31.101308708931857,32,13.057926783318942,Fog,Autumn,0,0
22,4.8,0.028284271247461332,15,Clear,Medium,motorcycle ,Metropolitian ,0,17.232825511548405,4,14.801523465354775,Clear,Summer,0,0
22,4.819081682886097,0.05052207929032035,18,Clear,Medium,motorcycle ,Metropolitian ,0,18.99224751007704,50,5.489801946331626,Fog,Summer,0,0
23,4.634672717349407,0.10496464713653655,24,Clear,Medium,scooter ,Semi-Urban ,0,22.33819398570277,69,5.613048223534381,Fog,Spring,0,0
33,4.659993145445579,0.06929501048571202,25,Clear,Medium,scooter ,Semi-Urban ,0,24.62975666331806,32,12.620123381979575,Rain,Spring,0,0
33,4.620880825949616,0.060998034582652676,26,Clear,Medium,scooter ,Semi-Urban ,0,23.241269321211377,30,13.324145132906906,Rain,Spring,0,0
30,4.880269943577884,0.0141421356237356,15,Clear,Medium,motorcycle ,Other,0,28.455590921561242,95,5.5573905454137975,Fog,Spring,0,0
27,4.727685051353538,0.10291020687603009,18,Clear,Medium,motorcycle ,Metropolitian ,0,2.383055154060611,10,11.160377329616074,Fog,Spring,0,0
22,4.8,0.028284271247459598,17,Clear,Medium,motorcycle ,Metropolitian ,0,20.37406012740918,4,5.377819617772463,Clear,Autumn,0,0
29,4.737481272827248,0.09015346617911886,24,Clear,Medium,motorcycle ,Metropolitian ,0,30.38148408965941,42,9.318515910340594,Cloudy,Summer,0,0
36,4.792650465519704,0.05622208211695539,28,Clear,Medium,scooter ,Metropolitian ,0,21.535185103369464,38,19.433410551779964,Fog,Autumn,0,0
26,4.608158797736122,0.06205180653023903,19,Clear,Medium,motorcycle ,Metropolitian ,0,14.569459236222047,39,7.991987142883891,Clear,Autumn,0,0
31,4.854913033627717,0.014142135623731091,24,Clear,Medium,motorcycle ,Metropolitian ,0,9.2,55,2.1566523610733723,Cloudy,Winter,0,0
28,4.836791017049376,0.0282842712474587,19,Clear,Medium,motorcycle ,Metropolitian ,0,10.918804750172534,86,13.058659988173659,Cloudy,Summer,0,0
31,4.842295933553809,0.052766033259145015,26,Clear,Medium,motorcycle ,Other,0,18.54714158148005,88,8.427499255863363,Cloudy,Summer,0,0
29,4.860448744785314,0.052294170759729725,25,Clear,Medium,motorcycle ,Metropolitian ,0,32.709678869937775,22,14.995864539262605,Rain,Spring,0,0
25,4.700608874823984,0.09873662565595233,16,Clear,Medium,motorcycle ,Metropolitian ,0,2.290866877640241,11,12.614004120951629,Fog,Spring,0,0
29,4.779811760004495,0.05656854249491969,26,Clear,Medium,motorcycle ,Metropolitian ,0,32.929082080260756,25,16.57698816007193,Snow,Spring,0,0
33,4.786894425227914,0.1001632278800824,24,Clear,Medium,motorcycle ,Metropolitian ,0,3.7270794303993524,10,7.898011841339249,Clear,Summer,0,0
28,4.831825135590984,0.05142791454661813,21,Fog,Medium,scooter ,Semi-Urban ,0,10.290491864540968,53,8.645245932270484,Fog,Autumn,0,0
26,4.8,0.14118964039735304,16,Clear,Medium,scooter ,Semi-Urban ,0,17.08706835731399,11,17.9,Clear,Autumn,0,0
23,4.8,0.037959597421666706,20,Clear,Medium,motorcycle ,Metropolitian ,0,16.610255049107497,51,3.2,Fog,Summer,0,0
35,4.651553756435087,0.04585207360596966,25,Clear,Medium,motorcycle ,Metropolitian ,0,0.7272532416281567,33,14.707488988098206,Rain,Spring,0,0
32,4.747825988419522,0.04919002301686992,21,Clear,Medium,scooter ,Other,0,-1.2347864516386284,25,15.734784185287642,Fog,Spring,0,0
36,4.756441046134602,0.054515153717619245,28,Clear,Medium,scooter ,Metropolitian ,0,22.69388652369274,38,18.61266371238431,Fog,Autumn,0,0
31,4.9,0.06518123732981954,25,Clear,Medium,motorcycle ,Metropolitian ,0,16.22204250913115,87,7.194394689680613,Cloudy,Summer,0,0
28,4.8,0.13202247354341684,13,Clear,Medium,scooter ,Semi-Urban ,0,6.165784221232942,94,11.598366537175869,Fog,Summer,0,0
27,4.757777505766772,0.06253970489310577,17,Clear,Medium,scooter ,Urban ,0,0.6522212701837047,15,14.224440092268365,Clear,Spring,0,0
22,4.9726801533714005,0.18384776310850193,10,Clear,Medium,scooter ,Metropolitian ,0,2.355158006171795,89,10.254121380342603,Snow,Spring,0,0
28,4.8,0.12141919667601506,13,Clear,Medium,scooter ,Other,0,6.486138313832647,93,12.191362410711495,Fog,Summer,0,0
29,4.7,0.09553140665811605,21,Clear,Medium,motorcycle ,Metropolitian ,0,16.31766600177816,38,4.9,Clear,Spring,0,0
36,5.0,0.0707106781186547,18,Clear,Medium,scooter ,Metropolitian ,0,-2.0734771494993005,86,7.434408985285115,Clear,Spring,0,0
32,4.920149596245339,0.05371895926627512,26,Clear,Medium,motorcycle ,Metropolitian ,0,30.1920368325404,13,11.345270435043505,Cloudy,Summer,0,0
31,4.9,0.028284271247462054,16,Clear,Medium,scooter ,Metropolitian ,0,34.35329848229325,12,9.29647347024806,Cloudy,Autumn,0,0
26,4.658325749245612,0.09782394592793586,21,Clear,Medium,motorcycle ,Urban ,0,22.259144830719563,76,13.174704220578851,Fog,Spring,0,0
28,4.6,0.10122614354857125,22,Clear,Medium,motorcycle ,Metropolitian ,0,17.025500148764337,71,14.21720743368661,Cloudy,Spring,0,0
31,4.954898044944164,0.036048027218243225,20,Fog,Medium,motorcycle ,Metropolitian ,0,31.80019970784763,15,10.05877653932997,Cloudy,Spring,0,0
25,4.8,0.13695747921135784,16,Clear,Medium,scooter ,Semi-Urban ,0,15.423880908416606,10,17.921927396192388,Clear,Autumn,0,0
33,4.710100753464162,0.08437665965774738,18,Clear,Medium,motorcycle ,Metropolitian ,0,-4.1427623970364165,88,18.912804450540463,Rain,Summer,0,0
30,4.857074385348239,0.04242640687119288,18,Clear,Medium,scooter ,Metropolitian ,0,1.6122315604471829,31,17.913669468134156,Cloudy,Summer,0,0
27,4.558387857192891,0.07545556667922558,20,Clear,Medium,motorcycle ,Other,0,15.667102857543126,71,11.589112862446422,Cloudy,Spring,0,0
27,4.6,0.10239455714383522,22,Clear,Medium,motorcycle ,Metropolitian ,0,17.562525713451322,71,13.2836091443077,Cloudy,Spring,0,0
26,4.8,0.1396244972818133,16,Clear,Medium,scooter ,Semi-Urban ,0,15.67847289444403,10,17.918784285253775,Clear,Autumn,0,0
26,4.684062563993594,0.08314396028776713,23,Clear,Medium,motorcycle ,Metropolitian ,0,17.4290635878911,72,15.047290941405933,Cloudy,Spring,0,0
26,4.713306653164811,0.01602398056127346,18,Clear,Medium,motorcycle ,Metropolitian ,0,11.86533265824058,14,12.09154576204238,Clear,Spring,0,0
22,4.8,0.05145134444291316,13,Clear,Medium,scooter ,Metropolitian ,0,12.323022621569335,5,17.954605315189163,Clear,Summer,0,0
28,4.6535704025072215,0.10909628133511255,20,Clear,Medium,motorcycle ,Metropolitian ,0,15.357155169913336,71,14.035751908068526,Cloudy,Spring,0,0
30,4.855465734803509,0.04717855979681917,25,Clear,Medium,motorcycle ,Other,0,17.440878276505195,87,7.7821789946280315,Cloudy,Summer,0,0
25,4.8,0.12476962825446027,15,Clear,Medium,scooter ,Other,0,14.26043578035533,9,17.93629091629191,Clear,Autumn,0,0
37,4.710511384135281,0.06848087681814301,22,Clear,Medium,motorcycle ,Other,0,28.895169860076848,8,3.705184766710226,Fog,Spring,0,0
23,4.785269086700536,0.12311268913872842,22,Clear,Medium,motorcycle ,Other,0,33.07266270517782,51,12.60226534091449,Clear,Spring,0,0
25,4.6,0.12309258738435443,24,Clear,Medium,scooter ,Urban ,0,23.907920650655097,70,6.154851339010266,Fog,Spring,0,0
33,4.860638811892209,0.05355943208182548,23,Clear,Medium,scooter ,Urban ,0,23.434053861628605,93,8.650516237287619,Cloudy,Spring,0,0
36,4.571002988105639,0.05288905174103839,26,Clear,Medium,scooter ,Metropolitian ,0,26.195629474900752,11,4.091062750218422,Snow,Spring,0,0
30,4.674684427618474,0.08127265116226601,21,Clear,Medium,motorcycle ,Other,0,5.668951788356415,39,11.108870917612451,Fog,Spring,0,0
29,4.7,0.14538508348917206,23,Clear,Medium,motorcycle ,Metropolitian ,0,22.78050937673721,36,4.9,Clear,Summer,0,0
25,4.508320830929766,0.048310122846736525,19,Clear,Medium,van,Urban ,0,15.807420657872953,70,5.341754183491635,Fog,Autumn,0,0
21,4.7,0.0848528137423871,13,Clear,Medium,motorcycle ,Semi-Urban ,0,9.701637863207784,83,16.79108279660364,Rain,Summer,0,0
24,4.540144563091319,0.12717699907139732,20,Clear,Medium,motorcycle ,Other,0,-1.396385922717016,11,7.091131358031591,Fog,Spring,0,0
30,4.6158624144526375,0.1398605027054066,23,Clear,Medium,motorcycle ,Urban ,0,26.802721653567755,76,11.518634163652875,Fog,Spring,0,0
21,4.640996084860818,0.015811018364193522,18,Clear,Medium,motorcycle ,Metropolitian ,0,31.36459765091649,91,6.816167895858706,Cloudy,Winter,0,0
27,4.782377809010116,0.038252887846108696,15,Clear,Medium,motorcycle ,Metropolitian ,0,9.053289326141632,87,17.470488763959533,Cloudy,Winter,0,0
22,4.816516465815154,0.05816821304173146,25,Clear,Medium,motorcycle ,Metropolitian ,0,19.680779918857617,74,13.546146720761591,Cloudy,Spring,0,0
32,4.9,0.12100119530661939,25,Clear,Medium,motorcycle ,Metropolitian ,0,20.03754068752219,92,9.606491239238167,Cloudy,Summer,0,0
24,4.8,0.12141476229363077,15,Clear,Medium,scooter ,Other,0,13.940182236787281,9,17.940244663743368,Clear,Autumn,0,0
33,4.6,0.055115390120263175,26,Clear,Medium,scooter ,Semi-Urban ,0,21.996533562983124,29,12.549219572532857,Snow,Spring,0,0
35,4.881096047527247,0.060016987730882904,26,Clear,Medium,motorcycle ,Metropolitian ,0,6.767118574182595,50,5.957265615926392,Fog,Autumn,0,0
27,4.743396672536654,0.020279351910046678,18,Clear,Medium,motorcycle ,Metropolitian ,0,9.399038089728881,19,12.740581875051197,Clear,Spring,0,0
36,5.0,0.0707106781186547,18,Clear,Medium,scooter ,Metropolitian ,0,-1.7021084127819146,88,7.116092925241642,Clear,Spring,0,0
24,4.759348576297594,0.05392436581713682,20,Clear,Medium,motorcycle ,Metropolitian ,0,16.00808023858208,46,3.8910742029409113,Cloudy,Spring,0,0
26,4.541709309629531,0.05422358114225216,18,Clear,Medium,scooter ,Semi-Urban ,0,14.908034832593284,71,5.3582906903704695,Fog,Autumn,0,0
25,4.8,0.10252197904470174,16,Clear,Medium,scooter ,Other,0,16.783266517813043,8,17.9,Clear,Spring,0,0
27,4.646696799996361,0.11033422684322015,26,Clear,Medium,motorcycle ,Metropolitian ,0,28.364256000291114,45,6.339186400098251,Clear,Summer,0,0
30,4.6,0.13630921483461184,23,Clear,Medium,motorcycle ,Other,0,24.245365671177964,75,12.63589080615939,Fog,Summer,0,0
28,4.9,0.10892615844747205,17,Clear,Medium,scooter ,Semi-Urban ,0,-3.024825586137887,37,13.973936873613606,Cloudy,Spring,0,0
22,5.0,0.08006886431910845,11,Clear,Medium,motorcycle ,Urban ,0,32.181974015353575,41,15.006047207640107,Clear,Summer,0,0
24,4.8069112627939194,0.045358607344077484,18,Clear,Medium,motorcycle ,Urban ,0,12.960238907331107,55,9.987030716459472,Fog,Autumn,0,0
34,4.551985602020695,0.05222890599463251,26,Clear,Medium,motorcycle ,Metropolitian ,0,30.674729057910323,33,12.33212958181375,Fog,Autumn,0,0
29,4.82598598490714,0.16914787019358757,12,Clear,Medium,scooter ,Semi-Urban ,0,4.041301324496484,97,8.271231249032185,Fog,Spring,0,0
25,4.643501564232475,0.03627395715805403,25,Clear,Medium,motorcycle ,Metropolitian ,0,17.4259937430701,23,3.1090218992546452,Snow,Spring,0,0
33,4.786654798174909,0.09992600920029175,24,Clear,Medium,motorcycle ,Metropolitian ,0,3.7476873569578526,10,7.90711766935347,Clear,Summer,0,0
28,4.628457250917854,0.1373968932177212,22,Clear,Medium,motorcycle ,Metropolitian ,0,-0.2590458180357684,12,5.455848843735677,Fog,Summer,0,0
21,4.446400089219689,0.0463635849993826,14,Clear,Medium,motorcycle ,Metropolitian ,0,18.391840945728703,39,15.018560035687875,Rain,Autumn,0,0
31,4.9,0.028284271247462293,16,Clear,Medium,scooter ,Metropolitian ,0,33.961418748339675,12,9.132023939035399,Cloudy,Autumn,0,0
34,4.7310461911262776,0.06473725892055861,26,Fog,Medium,motorcycle ,Metropolitian ,0,8.945499394197988,45,7.655961305460764,Fog,Autumn,0,0
33,4.65092546456253,0.06190456346721794,25,Fog,Medium,motorcycle ,Metropolitian ,0,10.247461200858897,43,8.156715846484191,Fog,Autumn,0,0
22,4.8,0.04242640687119424,19,Clear,Medium,motorcycle ,Metropolitian ,0,17.630662693021108,51,3.607544614597397,Fog,Spring,0,0
28,4.864971987770066,0.12656022924974983,19,Clear,Medium,motorcycle ,Metropolitian ,0,31.09435571871153,40,12.796337492457754,Cloudy,Spring,0,0
28,4.811602268134817,0.054927733999865704,17,Clear,Medium,scooter ,Semi-Urban ,0,1.0436476308311555,19,15.294477116583776,Cloudy,Spring,0,0
33,4.604229174922268,0.06075521206783123,26,Clear,Medium,scooter ,Semi-Urban ,0,22.56766679875629,30,13.327832606840404,Rain,Spring,0,0
37,4.812925810199453,0.05839652810379571,26,Clear,Medium,scooter ,Metropolitian ,0,2.151050174274548,41,10.910172395127095,Fog,Autumn,0,0
24,4.6,0.11609968002157842,24,Clear,Medium,scooter ,Urban ,0,22.918974207369452,69,5.132940014281767,Fog,Spring,0,0
30,4.706549221443491,0.06410271019620722,27,Clear,Medium,motorcycle ,Semi-Urban ,0,23.501761678347634,91,9.363015527562474,Cloudy,Summer,0,0
34,4.664830450707132,0.0565685424949276,27,Clear,Medium,scooter ,Semi-Urban ,0,22.111017295757204,32,15.612498295860416,Rain,Spring,0,0
29,4.7,0.08251504933322262,21,Clear,Medium,motorcycle ,Metropolitian ,0,14.630274337801962,39,4.9,Clear,Spring,0,0
28,4.9,0.09516021144593248,17,Clear,Medium,scooter ,Semi-Urban ,0,-1.7983422823832178,36,14.869464365244,Cloudy,Spring,0,0
23,4.687551122655262,0.06361069096581855,19,Clear,Medium,motorcycle ,Urban ,0,18.385097235202704,75,13.542663388181424,Fog,Spring,0,0
25,4.76343855266862,0.03999498296174826,15,Clear,Medium,motorcycle ,Metropolitian ,0,32.17736743504395,86,7.794667499296222,Clear,Autumn,0,0
23,4.927843940825044,0.08091508586791622,10,Clear,Medium,motorcycle ,Urban ,0,25.650266792603823,46,15.060780295874782,Fog,Summer,0,0
22,4.787039934880456,0.04609206684345358,20,Clear,Medium,motorcycle ,Metropolitian ,0,17.364956809142335,49,3.4203211070322515,Cloudy,Spring,0,0
32,4.664778353717118,0.056568542494924746,26,Clear,Medium,scooter ,Semi-Urban ,0,26.25714451559283,28,14.736453659473884,Snow,Spring,0,0
30,4.6,0.04321794921534925,26,Clear,Medium,motorcycle ,Metropolitian ,0,17.874486703720272,25,3.1273981799320527,Snow,Spring,0,0
31,4.6,0.04622967233911001,26,Clear,Medium,motorcycle ,Metropolitian ,0,18.917943354817393,26,5.512441953868322,Snow,Spring,0,0
29,4.852459339214993,0.0282842712474587,20,Clear,Medium,motorcycle ,Metropolitian ,0,11.608210925459677,86,11.20979797263087,Cloudy,Summer,0,0
27,4.736566026028879,0.04516943758300331,20,Fog,Medium,motorcycle ,Metropolitian ,0,8.859774334151707,14,13.79618784805045,Cloudy,Autumn,0,0
21,4.4001601255353116,0.04244150365144232,15,Clear,Medium,motorcycle ,Metropolitian ,0,17.897437991435027,39,14.99460910697787,Fog,Autumn,0,0
26,4.879038387000486,0.08485281374238603,14,Clear,Medium,scooter ,Metropolitian ,0,7.720961612999514,90,11.175579680982034,Fog,Summer,0,0
27,4.750142920049429,0.13449177205601506,12,Clear,Medium,motorcycle ,Other,0,6.24528363836884,92,13.236994275501953,Rain,Summer,0,0
26,4.8229759760195,0.08485281374238693,14,Clear,Medium,scooter ,Metropolitian ,0,7.7770240239805,89,13.249888887278502,Rain,Summer,0,0
25,4.540253950433294,0.0424264068711919,19,Clear,Medium,scooter ,Urban ,0,14.797460495667064,68,5.963555306066109,Fog,Autumn,0,0
23,4.752403226898834,0.061940272269891336,15,Clear,Medium,motorcycle ,Metropolitian ,0,9.584048538937983,7,15.377371025638222,Cloudy,Summer,0,0
21,4.733293257375545,0.029853730451337306,25,Fog,Medium,motorcycle ,Metropolitian ,0,18.56502355239732,20,4.643549414720492,Rain,Spring,0,0
32,4.853769658114634,0.03725638355307417,25,Clear,Medium,motorcycle ,Metropolitian ,0,26.97752660247743,15,8.443102457190843,Fog,Spring,0,0
27,4.777078061826388,0.12314697602003888,17,Clear,Medium,scooter ,Semi-Urban ,0,15.824683709583278,12,16.364230142367994,Clear,Autumn,0,0
22,4.8,0.042426406871194394,19,Clear,Medium,motorcycle ,Metropolitian ,0,17.983288740339436,51,3.2184400106599336,Fog,Spring,0,0
33,4.885895668542063,0.14359556975942983,26,Clear,Medium,scooter ,Metropolitian ,0,22.35768700562619,94,11.015374011252378,Cloudy,Summer,1,0
26,4.837204600001133,0.0141421356237356,14,Clear,Medium,scooter ,Metropolitian ,0,31.790850499963174,90,6.597737899984702,Clear,Autumn,0,0
21,4.668758381207973,0.10577336482215208,15,Clear,Medium,motorcycle ,Other,0,25.201269356149943,43,16.522964160178514,Cloudy,Autumn,0,0
30,4.858420249931255,0.0282842712474646,17,Clear,Medium,motorcycle ,Semi-Urban ,0,22.81788349903757,7,2.9536504971127098,Cloudy,Spring,0,0
28,4.856069236677894,0.09106556187194162,18,Clear,Medium,motorcycle ,Metropolitian ,0,30.272830840134727,38,11.38959244359156,Cloudy,Summer,0,0
21,4.7,0.0670665782841668,16,Clear,Medium,motorcycle ,Urban ,0,15.053404050585511,78,15.393858583657186,Fog,Spring,0,0
25,4.434881588340855,0.03874275323404907,20,Clear,Medium,scooter ,Urban ,0,13.572039708521384,70,6.520036680537288,Cloudy,Autumn,0,0
26,4.846099272191759,0.08485281374238655,14,Clear,Medium,scooter ,Metropolitian ,0,7.753900727808242,89,12.394326928904952,Fog,Summer,0,0
28,4.835228682893708,0.0282842712474587,19,Clear,Medium,motorcycle ,Metropolitian ,0,10.850062047323146,86,13.243015418542473,Cloudy,Summer,0,0
29,4.677744357337713,0.062065898722171775,27,Clear,Medium,motorcycle ,Semi-Urban ,0,23.93383463993431,91,9.012556347608836,Cloudy,Summer,0,0
21,4.9262069104785144,0.1594972859060056,10,Clear,Medium,motorcycle ,Metropolitian ,0,4.066206506601588,86,11.951264093922545,Snow,Spring,0,0
24,4.6071877349843104,0.06969417888889774,28,Clear,Medium,motorcycle ,Metropolitian ,0,31.5932646836061,52,7.441869830345165,Cloudy,Summer,1,0
30,4.7605265646155175,0.121324496435797,22,Clear,Medium,motorcycle ,Metropolitian ,0,27.428961053853445,36,8.047381360006893,Cloudy,Summer,0,0
27,4.706919270268351,0.02001333113686181,19,Fog,Medium,motorcycle ,Metropolitian ,0,10.757166702825534,15,11.691268189052922,Clear,Autumn,0,0
24,4.825144853798445,0.16962368580223894,26,Clear,Medium,motorcycle ,Metropolitian ,0,-0.05202795317823339,82,5.002317660775123,Cloudy,Summer,0,0
28,4.873709655043205,0.06918244988456156,25,Clear,Medium,motorcycle ,Metropolitian ,0,10.177093775789487,84,5.337096550432051,Cloudy,Summer,0,0
22,4.797459181133533,0.07142933021875134,13,Clear,Medium,motorcycle ,Metropolitian ,0,8.927224317080242,6,17.86279578121078,Cloudy,Spring,0,0
36,4.710439725808994,0.046117407327827174,25,Clear,Medium,scooter ,Metropolitian ,0,-3.1156595887134917,32,16.35384383867408,Rain,Spring,0,0
27,4.763561223874678,0.02313105010818749,18,Clear,Medium,motorcycle ,Metropolitian ,0,8.562209209200866,20,13.456423447551066,Clear,Spring,0,0
21,4.719107515219382,0.0574692794004737,12,Clear,Medium,motorcycle ,Other,0,25.399026607655472,40,14.840446242390309,Cloudy,Spring,0,0
32,4.8420824744625275,0.10641884179253114,26,Clear,Medium,scooter ,Other,0,22.226247423387584,92,10.752494846775166,Cloudy,Summer,1,0
28,4.591465866351567,0.0941673143466252,21,Clear,Medium,motorcycle ,Metropolitian ,0,15.93172693081254,71,15.095381833266156,Cloudy,Spring,0,0
34,4.608601390373387,0.0565685424949276,27,Clear,Medium,scooter ,Semi-Urban ,0,22.44839165775967,30,13.953741016014943,Rain,Spring,0,0
20,4.833373332110185,0.04713762373846668,24,Clear,Medium,motorcycle ,Metropolitian ,0,20.000659979818042,75,13.332893346787973,Fog,Spring,0,0
28,4.653007171053784,0.10899007739375172,20,Clear,Medium,motorcycle ,Metropolitian ,0,15.363913947354584,71,14.056403728027897,Cloudy,Spring,0,0
27,4.721798466506703,0.04496982259644201,18,Clear,Medium,motorcycle ,Metropolitian ,0,12.507907990402195,15,12.660497255949117,Clear,Autumn,0,0
33,4.791238854426752,0.0590465686732465,23,Clear,Medium,motorcycle ,Metropolitian ,0,33.24048568033441,8,11.57522291146495,Rain,Spring,0,0
22,4.980026635772765,0.18384776310850165,10,Clear,Medium,scooter ,Metropolitian ,0,2.259653734954063,88,10.320239721954879,Snow,Spring,0,0
29,4.931195555616399,0.08044109595853817,15,Clear,Medium,scooter ,Metropolitian ,0,4.51805332712734,89,9.588915553973637,Cloudy,Spring,0,0
26,4.7483777767108295,0.08485281374238812,14,Clear,Medium,motorcycle ,Metropolitian ,0,7.851622223289171,87,16.01002226169932,Snow,Summer,0,0
